text,title
"Так вот такой был, знаете ли, случай: натер я им полы, скажем, в понедельник, а в субботу революция произошла. В понедельник я им натер, в субботу революция, а во вторник, за четыре дня до революции, бежит ко мне ихний швейцар и зовет:",ЖЕРТВА РЕВОЛЮЦИИ
"- Иди, говорит, кличут. У графа, говорит, кража и пропажа, а на тебя подозрение. Живо! А не то тебе голову отвернут.",ЖЕРТВА РЕВОЛЮЦИИ
"Я пиджачишко накинул, похряпал на дорогу - и к ним.",ЖЕРТВА РЕВОЛЮЦИИ
"Прибегаю. Вваливаюсь, натурально, в комнаты.",ЖЕРТВА РЕВОЛЮЦИИ
Гляжу - сама бывшая графиня бьется в истерике и по ковру пятками бьет.,ЖЕРТВА РЕВОЛЮЦИИ
Увидела она меня и говорит сквозь слезы:,ЖЕРТВА РЕВОЛЮЦИИ
"- Ах, говорит, Ефим, комси-комса, не вы ли сперли мои дамские часики, девяносто шестой пробы, обсыпанные брильянтами?",ЖЕРТВА РЕВОЛЮЦИИ
"- Что вы, - говорю, - что вы, бывшая графиня! На что, говорю, мне дамские часики, если я мужчина? Смешно, говорю. Извините за выражение.",ЖЕРТВА РЕВОЛЮЦИИ
А она рыдает:,ЖЕРТВА РЕВОЛЮЦИИ
"- Нет, - говорит, - не иначе как вы сперли, комсикомса.",ЖЕРТВА РЕВОЛЮЦИИ
И вдруг входит сам бывший граф и всем присутствующим возражает:,ЖЕРТВА РЕВОЛЮЦИИ
"- Я, говорит, чересчур богатый человек, и мне раз плюнуть и растереть ваши бывшие часики, но, говорит, это дело я так не оставлю. Руки, говорит, свои я не хочу пачкать о ваше хайло, но подам ко взысканию, комсикомса. Ступай, говорит, отселева.",ЖЕРТВА РЕВОЛЮЦИИ
"Я, конечно, посмотрел в окно и вышел.",ЖЕРТВА РЕВОЛЮЦИИ
"Пришел я домой, лег и лежу. И ужасно скучаю от огорчения. Потому что не брал я ихние часики.",ЖЕРТВА РЕВОЛЮЦИИ
"И лежу я день и два - пищу перестал вкушать и все думаю, где могли быть эти обсыпанные часики.",ЖЕРТВА РЕВОЛЮЦИИ
И вдруг - на пятый день - как ударит меня что-то в голову.,ЖЕРТВА РЕВОЛЮЦИИ
"""Батюшки, - думаю, - да ихние часишки я же сам в кувшинчик с пудрой пихнул. Нашел на ковре, думал, медальон, и пихнул"".",ЖЕРТВА РЕВОЛЮЦИИ
"Накинул я сию минуту на себя пиджачок и, не покушав даже, побежал на улицу. А жил бывший граф на Офицерской улице.",ЖЕРТВА РЕВОЛЮЦИИ
"И вот бегу я по улице, и берет меня какая-то неясная тревога. Что это, думаю, народ как странно ходит боком и вроде как пугается ружейных выстрелов и артиллерии? С чего бы это, думаю.",ЖЕРТВА РЕВОЛЮЦИИ
Спрашиваю у прохожих. Отвечают:,ЖЕРТВА РЕВОЛЮЦИИ
- Вчера произошла Октябрьская революция.,ЖЕРТВА РЕВОЛЮЦИИ
Поднажал я - и на Офицерскую.,ЖЕРТВА РЕВОЛЮЦИИ
"Прибегаю к дому. Толпа. И тут же мотор стоит. И сразу меня как-то осенило: не попасть бы, думаю, под мотор. А мотор стоит... Ну, ладно. Подошел я ближе, спрашиваю:",ЖЕРТВА РЕВОЛЮЦИИ
- Чего тут происходит?,ЖЕРТВА РЕВОЛЮЦИИ
"- А это, - говорят, - мы которых аристократов в грузовик сажаем и арестовываем. Ликвидируем этот класс.",ЖЕРТВА РЕВОЛЮЦИИ
"И вдруг вижу я - ведут. Бывшего графа ведут в мотор. Растолкал я народ, кричу:",ЖЕРТВА РЕВОЛЮЦИИ
"- В кувшинчике, - кричу, - часики ваши, будь они прокляты! В кувшинчике с пудрой.",ЖЕРТВА РЕВОЛЮЦИИ
"А граф, стерва, нуль на меня внимания и садится.",ЖЕРТВА РЕВОЛЮЦИИ
"Бросился я ближе к мотору, а мотор, будь он проклят, как зашуршит в тую минуту, как пихнет меня колосьями в сторону.",ЖЕРТВА РЕВОЛЮЦИИ
"""Ну, - думаю, - есть одна жертва"".",ЖЕРТВА РЕВОЛЮЦИИ
Тут Ефим Григорьевич опять снял сапог и стал с досадой осматривать зажившие метки на ступне. Потом снова надел сапог и сказал:,ЖЕРТВА РЕВОЛЮЦИИ
"- Вот-с, уважаемый товарищ, как видите, и я пострадал в свое время и являюсь, так сказать, жертвой революции. Конечно, я не то чтобы этим задаюсь, но я не позволю никому над собой издеваться. А между прочим председатель жилтоварищества обмеривает мою комнату в квадратных метрах, да еще тое место, где комод стоит, - тоже. Да еще издевается: под комодом, говорит, у вас расположено около полметра пола. А какие же это полметра, ежели это место комодом занято? А комод - хозяйский.",ЖЕРТВА РЕВОЛЮЦИИ
"Фамилия у меня малоинтересная - это верно: Синебрюхов, Назар Ильич.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Ну, да обо мне речь никакая, - очень я даже посторонний человек в жизни. Но только случилось со мной великосветское приключение, и пошла оттого моя жизнь в разные стороны, все равно как вода, скажем, в руке через пальцы, да и нет ее.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Принял я и тюрьму, и ужас смертный, и всякую гнусь... И все через эту великосветскую историю.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"А был у меня задушевный приятель. Ужасно образованный человек, прямо скажу - одаренный качествами. Ездил он по разным иностранным державам в чине камендинера, понимал он даже, может, по-французскому и виски иностранные пил, а был такой же, как и не я, все равно - рядовой гвардеец пехотного полка.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"На германском фронте в землянках, бывало, удивительные даже рассказывал происшествия и исторические всякие там вещички.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Принял я от него немало. Спасибо! Многое через пего узнал и дошел до такой точки, что случилась со мной гнусь всякая, а сердцем я и посейчас бодрюсь.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Знаю: Пипин Короткий... Встречу, скажем, человека и спрошу: а кто есть такой Пипин Короткий?",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"И тут-то и вижу всю человеческую образованность, все равно как на ладони.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Да только не в этом штука.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Было тому... сколько?.. четыре года взад. Призывает меня ротный командир, в чине - гвардейский поручик и князь ваше сиятельство. Ничего себе. Хороший человек.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Призывает. Так, мол, и так, говорит, очень я тебя, Назар, уважаю, и вполне ты прелестный человек... Сослужи, говорит, мне еще одну службишку.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Произошла, говорит, Февральская революция. Отец староватенький, и очень я даже беспокоюсь по поводу недвижимого имущества. Поезжай, говорит, к старому князю в родное имение, передай вот это самое письмишко в самые, то есть, его ручки и жди, что скажет. А супруге, говорит, моей, прекрасной полячке Виктории Казимировне, низенько поклонись в ножки и ободри каким ни на есть словом. Исполни, говорит, это для ради бога, а я, говорит, осчастливлю тебя суммой и пущу в несрочный отпуск.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Ладно, - отвечаю, - князь ваше сиятельство, спасибо за ваше обещание, что возможно - совершу.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"А у самого сердце огнем играет: эх, думаю, как бы это исполнить. Охота, думаю, получить отпуск и богатство.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"А был князь ваше сиятельство со мной все равно как на одной точке. Уважал меня по поводу незначительной даже истории. Конешно, я поступил геройски. Это верно.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Стою раз преспокойно на часах у княжей земляночки на германском фронте, а князь ваше сиятельство пирует с приятелями. Тут же между ними, запомнил, сестричка милосердия.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Ну, конешно: игра страстей и разнузданная вакханалия... А князь ваше сиятельство из себя пьяненький, песни играет.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Стою. Только слышу вдруг шум в передних окопчиках. Шибко так шумят, а немец, безусловно, тихий, и будто вдруг атмосферой на меня пахнуло.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Ах, ты, думаю, так твою так - газы!",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"А поветрие легонькое этакое в нашу, в русскую сторону.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Беру преспокойно зелинскую маску (с резиной), взбегаю в земляночку...",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Так, мол, и так, - кричу, - князь ваше сиятельство, дыши через маску - газы.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Очень тут произошел ужас в земляночке.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Сестричка милосердия - бяк, с катушек долой, - мертвая падаль.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"А я сволок князеньку вашего сиятельства на волю, кострик разложил по уставу.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Зажег... Лежим, не трепыхнемся... Что будет... Дышим.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"А газы... Немец - хитрая каналья, да и мы, безусловно, тонкость понимаем: газы не имеют права осесть на огонь.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Газы туды и сюды крутятся, выискивают нас-то... Сбоку да с верхов так и лезут, так и лезут клубом, вынюхивают...",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
А мы знай полеживаем да дышим в маску...,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Только прошел газ, видим - живые.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Князь ваше сиятельство лишь малехонько поблевал, вскочил на ножки, ручку мне жмет, восторгается.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Теперь, - говорит, - ты, Назар, мне все равно как первый человек в свете. Иди ко мне вестовым, осчастливь. Буду о тебе пекчись.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Хорошо-с. Прожили мы с ним цельный год прямотаки замечательно.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
И вот тут-то и случилось: засылает меня ваше сиятельство в родные места.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Собрал я свое барахлишко. Исполню, думаю, показанное, а там - к себе. Все-таки дома, безусловно, супруга не старая и мальчичек. Интересуюсь, думаю, их увидеть.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"И вот, конечно, выезжаю.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Хорошо-с. В город Смоленск прибыл, а оттуда славным образом на пароходе на пассажирском в родные места старого князя.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Иду - любуюсь. Прелестный княжеский уголок и чудное, запомнил, заглавие-вилла ""Забава"".",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Вспрашиваю: здесь ли, говорю, проживает старый князь ваше сиятельство? Я, говорю, очень по самонужнейшему делу с собственноручным письмом из действующей армии. Это бабенку-то я вспрашиваю.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
А бабенка:,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Вон, - говорит, - старый князь ходит грустный из себя по дорожкам.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Безусловно: ходит по садовым дорожкам ваше сиятельство.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Вид, смотрю, замечательный - сановник, светлейший князь и барон. Бородища баками пребелая-белая. Сам хоть и староватенький, а видно, что крепкий.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Подхожу. Рапортую по-военному. Так, мол, и так, совершилась, дескать. Февральская революция, вы, мол, староватенький, и молодой князь ваше сиятельство в совершенном расстройстве чувств по поводу недвижимого имущества. Сам же, говорю, жив и невредимый и интересуется, каково проживает молодая супруга, прекрасная полячка Виктория Казимировна.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Тут и передаю секретное письмишко.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Прочел это он письмишко.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Пойдем, - говорит, - милый Назар, в комнаты. Я, говорит, очень сейчас волнуюсь... А пока - на, возьми, от чистого сердца рубль.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Тут вышла и представилась мне молодая супруга Виктория Казимировна с дитей.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Мальчик у ней - сосун млекопитающийся.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Поклонился я низенько, вспрашиваю, каково живет ребеночек, а она будто нахмурилась.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Очень, - говорит, - он нездоровый: ножками крутит, брюшком пухнет краше в гроб кладут.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Ах, ты, - говорю, - и у вас, ваше сиятельство, горе такое же обыкновенное человеческое.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Поклонился я в другой раз и прошусь вон из комнаты, потому понимаю, конечно, свое звание и пост.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Собрались к вечеру княжие люди на паужин. И я с ними.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Харчим, разговор поддерживаем. А я вдруг и вспрашиваю:",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- А что, - говорю, - хорош ли будет старый князь ваше сиятельство?",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Ничего себе, - говорят, - хороший, только не иначе как убьют его скоро.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Ай, - говорю, - что сделал?",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Нет, - говорят, - ничего не сделал, вполне прелестный князь, но мужички по поводу Февральской революции беспокоятся и хитрят, поскольку проявляют свое недовольство. Поскольку они в этом не видят перемены своей участи.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Тут стали меня, безусловно, про революцию вспрашивать. Что к чему.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Я, - говорю, - человек не освещенный. Но произошла, говорю, Февральская революция. Это верно. И низвержение царя с царицей. Что же в дальнейшем - опять, повторяю, не освещен. Однако произойдет отсюда людям немалая, думаю, выгода.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Только встает вдруг один, запомнил, из кучеров. Злой мужик. Так и язвит меня.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Ладно, - говорит, - Февральская революция. Пусть. А какая такая революция? Наш уезд, если хочешь, весь не освещен. Что к чему и кого бить, не показано. Это, говорит, допустимо? И какая такая выгода? Ты мне скажи, какая такая выгода? Капитал?",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Может, - говорю, - и капитал, да только нет, зачем капитал? Не иначе как землишкой разживетесь.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- А на кой мне, - ярится, - твоя землишка, если я буду из кучеров? А?",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Не знаю, - говорю, - не освещен. И мое дело - сторона.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
А он говорит:,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Недаром, - говорит, - мужички беспокоятся - что к чему... Старосту Ивана Костыля побили ни за про что, ну и князь, поскольку он помещик, безусловно его кончат.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Так вот поговорили мы славным образом до вечера, а вечером ваше сиятельство меня кличут.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Усадили меня, запомнил, в кресло, а сами произносят мне такие слова:",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Я, - говорит, - тебе, Назар, по-прямому: тени я не люблю наводить, так и так, мужички не сегодня-завтра пойдут жечь имение, так нужно хоть малехонько спасти. Ты, мол, очень верный человек, мне же, говорит, не на кого положиться... Спаси, говорит, для ради бога положение.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Берет тут меня за ручки и водит по комнатам.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Смотри, - говорит, - тут саксонское серебро черненое, и драгоценный горный хрусталь, и всякие, говорит, золотые излишества. Вот, говорит, какое богатое добрище, а все пойдет, безусловно, прахом и к чертовой бабушке.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
А сам шкаф откроет - загорается.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Да уж, - говорю, - ваше сиятельство, положение ваше небезопасное.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
А он:,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Знаю, - говорит, - что небезопасное. И поэтому сослужи, говорит, милый Назар, предпоследнюю службу: бери, говорит, лопату и изрой ты мне землю в гусином сарае. Ночью, говорит, мы схороним что можно и утопчем ножками.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Что ж, - отвечаю, - ваше сиятельство, я хоть человек и не освещенный, это верно, а мужицкой жизнью жить не согласен. И хоть в иностранных державах я не бывал, но знаю культуру через моего задушевного приятеля, гвардейского рядового пехотного полка. Утин его фамилия. Я, говорю, безусловно, согласен на это дело, потому, говорю, если саксонское черненое серебро, то по иностранной культуре совершенно невозможно его портить. И через это я соглашаюсь на ваше культурное предложение - схоронить эти ценности.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
А сам тут хитро перевожу дело на исторические вещички.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Испытываю, что за есть такой Пипин Короткий.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Тут и высказал ваше сиятельство всю свою высокую образованность.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Хорошо-с...,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"К ночи, скажем, уснула наипоследняя собака... Беру лопату - ив гусиный сарай.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Место ощупал. Рою.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
И только берет меня будто жуть какая. Всякая то есть дрянь и невидаль в воспоминание лезет.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Копну, откину землишку - потею, и рука дрожит. А умершие покойники так и представляются, так и представляются...",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Рыли, помню, на австрийском фронте окопчики и мертвое австрийское тело нашли...",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"И зрим: когти у покойника предлинные-длинные, больше пальца. Ох, думаем, значит, растут они в земле после смерти. И такая на нас, как сказать, жуть напала - смотреть больно. А один гвардеец дерг да дерг за ножку австрийское мертвое тело... Хороший, говорит, заграничный сапог, не иначе как австрийский... Любуется и примеряет в мыслях и опять дерг да дерг, а ножка в руке и осталась.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Да-с. Вот такая-то гнусь мертвая лезет в голову, по копаю самосильно, принуждаюсь. Только вдруг как зашуршит чтой-то в углу. Тут я и присел.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Смотрю: ваше сиятельство с фонарчиком лезет - беспокоится.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Ай, - говорит, - ты умер, Назар, что долго? Берем, говорит, сундучки поскореича - и делу конец.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Принесли, мы, запомнил, десять претяжеленных-тяжелых сундучков, землей закрыли и умяли ножками.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"К утру выносит мне ваше сиятельство двадцать пять пелковеньких, любуется мной и за ручку жмет.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Вот, - говорит, - тут письмишко к молодому вашему сиятельству. Рассказан тут план местонахождения вклада. Поклонись, говорит, ему - сыну и передай родительское благословение.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Оба тут мы полюбовались друг другом и разошлись.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Домой я поехал... Да тут опять речь никакая.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Только прожил дома почти что два месяца и возвращаюсь в полк. Узнаю: произошли, говорят, новые революционные события, отменили воинскую честь и всех офицеров отказали вон. Вспрашиваю: где ж такое ваше сиятельство?",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Уехал, - говорят, - а куда - неизвестно. Кажется, что к старому папаше - в его имение.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
- Хорошо-с...,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Штаб полка.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Являюсь по уставу внутренней службы. Так и так, - рапортую, - из несрочного отпуска.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"А командир, по выбору, прапорщик Лапушкин - бяк меня по уху.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Ах, ты, - говорит, - княжий холуй, снимай, говорит, собачье мясо, воинские погоны!",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"""Здорово, - думаю, - бьется прапорщик Лапушкин, сволочь такая...""",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Ты, - говорю, - по морде не бейся. Погоны снять - сниму, а драться я не согласен.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Хорошо-с.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Дали мне, безусловно, вольные документы по чистой.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Катись, - говорят, - колбаской.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"А денег у меня, запомнил, ничего не осталось, только рубль дареный, зашитый в ватном жилете.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"""Пойду, - думаю, - в город Минск, разживусь, а там поищу вашего сиятельства. И осчастливит он меня обещанным капиталом"".",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Только иду нешибко лесом, слышу - кличет ктой-то.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Смотрю - посадские. Босые босячки. Крохоборы.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Куда, - вспрашивают, - идешь-катишься, военный мужичок?",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Отвечаю смиренномудро:,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Качусь, - говорю, - в город Минск по личной своей потребности.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Тек-с, - говорят, - а что у тебя, скажи, пожалуйста, в вещевом мешечке?",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Так, - отвечаю, - кое-какое свое барахлишко.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Ох, - говорят, - врешь, худой мужик!",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Нету, воистинная моя правда.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Ну, так объясни, если на то пошло, полностью свое барахлишко.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Вот, - объясняю, - теплые портянки для зимы, вот запасная блюза гимнастеркой, штаны кой-какие...",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- А есть ли, - вспрашивают, - деньги?",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Нет, - говорю, - извините худого мужика, денег не припас.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Только один рыжий такой крохобор, конопатый:",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Чего, - говорит, - агитировать: становись (это мне то есть), становись, примерно, вон к той березе, тут мы в тебя и штрольпем.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Только смотрю - нет, не шутит. Очень я забеспокоился смертельно, дух у меня упал, но отвечаю негордо:",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Зачем, - отвечаю, - относишься с такими словами? Я, говорю, на это совершенно даже не согласен.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- А мы, - говорят, - твоего согласия не спросим, нам, говорят, на твое несогласие ровно даже начихать. Становись, и все тут.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Ну хорошо, - говорю, - а есть ли вам от казни какая корысть?",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Нет, корысти, - говорят, - нету, но мы, говорят, для ради молодечества казним, дух внутренний поддержать.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Одолел тут меня ужас смертный, а жизнь прельщает наслаждением. И совершил я уголовное преступление.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Убиться я, - говорю, - не согласен, но только послушайте меня, задушевные босячки: имею я, безусловно, при себе тайну и план местонахождения клада вашего сиятельства.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
И привожу им письмо.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Только читают, безусловно: гусиный сарай... саксонское серебро... план местонахождения.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Тут я оправился; путь, думаю, не близкий, дам теку.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Хорошо-с.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
А босячки:,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Веди, - говорят, - нас, если на то пошло, к плану местонахождения вклада. Это, говорят, тысячное даже дело. Спасибо, что мы тебя не казнили.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Очень мы долго шли, две губернии, может, шли, где ползком, где леском, но только пришли в княжескую виллу ""Забава"". А только теку нельзя было дать - на ночь вязали руки и ноги.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Пришли.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"""Ну, - думаю, - быть беде - уголовное преступление против вашего сиятельства"".",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Только узнаем: до смерти убит старый князь ваше сиятельство, а прелестная полячка Виктория Казимировна уволена вон из имения. А молодой князь приезжал сюда на недельку и успел смыться в неизвестном направлении.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"А сейчас в имении заседает, дескать, комиссия.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Хорошо-с.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Разжились инструментом и к ночи пошли на княжий двор.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Показываю босячкам:,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Вот, - говорю, - двор вашего сиятельства, вот коровий хлев, вот пристроечки всякие, а вот и...",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Только смотрю - нету гусиного сарая.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Будто должен где-то тут существовать, а нету.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Фу, ты, думаю, что за новости.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Идем обратно.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Вот, - говорю, - двор вашего сиятельства, вот хлев коровий...",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Нету гусиного сарая. Прямо-таки нету гусиного сарая. Обижаться стали босячки. А я аж весь двор объелозил на брюхе и смотрю, как бы уволиться. Да за мной босячки - пугаются, что, дескать, сбегу.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Пал я тут на колени:,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Извините, - говорю, - худого мужика, водит нас незримая сила. Не могу признать местонахождения.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
